cod_prod,data_inicio,data_fim,preco
689531514301,2020-04-01,2020-09-18,55.99
689531514301,2020-09-19,2021-03-08,56.99
689531514301,2021-03-09,2021-08-26,56.99
689531514301,2021-08-27,2022-02-13,58.99
689531514301,2022-02-14,2022-08-03,57.99
689531514301,2022-08-04,2023-01-21,58.99
689531514301,2023-01-22,2023-07-11,61.99
689531514301,2023-07-12,2023-12-29,63.99
689531514301,2023-12-30,2024-06-13,66.99
650578539121,2017-11-29,2018-06-16,22.99
650578539121,2018-06-17,2019-01-02,24.99
650578539121,2019-01-03,2019-07-21,25.99
650578539121,2019-07-22,2020-02-06,26.99
650578539121,2020-02-07,2020-08-24,27.99
650578539121,2020-08-25,2021-03-12,27.99
650578539121,2021-03-13,2021-09-28,28.99
650578539121,2021-09-29,2022-04-16,28.99
650578539121,2022-04-17,2022-11-02,29.99
650578539121,2022-11-03,2023-05-21,30.99
650578539121,2023-05-22,2023-12-07,31.99
650578539121,2023-12-08,2024-06-13,31.99
462570503266,2003-05-12,2004-12-24,61.99
462570503266,2004-12-25,2006-08-09,60.99
462570503266,2006-08-10,2008-03-24,61.99
462570503266,2008-03-25,2009-11-07,63.99
462570503266,2009-11-08,2011-06-23,66.99
462570503266,2011-06-24,2013-02-05,66.99
462570503266,2013-02-06,2014-09-21,67.99
462570503266,2014-09-22,2016-05-06,67.99
462570503266,2016-05-07,2017-12-20,67.99
462570503266,2017-12-21,2019-08-05,71.99
462570503266,2019-08-06,2021-03-20,71.99
462570503266,2021-03-21,2022-11-03,74.99
462570503266,2022-11-04,2024-06-13,76.99
64867774986,2000-03-05,2002-08-08,16.99
64867774986,2002-08-09,2005-01-11,16.99
64867774986,2005-01-12,2007-06-17,17.99
64867774986,2007-06-18,2009-11-20,18.99
64867774986,2009-11-21,2012-04-25,18.99
64867774986,2012-04-26,2014-09-29,18.99
64867774986,2014-09-30,2017-03-04,19.99
64867774986,2017-03-05,2019-08-08,20.99
64867774986,2019-08-09,2022-01-11,21.99
64867774986,2022-01-12,2024-06-13,21.99
208586881925,2005-01-16,2006-03-23,182.99
208586881925,2006-03-24,2007-05-29,181.99
208586881925,2007-05-30,2008-08-03,182.99
208586881925,2008-08-04,2009-10-09,182.99
208586881925,2009-10-10,2010-12-15,190.99
208586881925,2010-12-16,2012-02-15,199.99
850450121684,2023-08-27,2023-10-02,119.99
850450121684,2023-10-03,2023-11-08,118.99
850450121684,2023-11-09,2023-12-15,120.99
850450121684,2023-12-16,2024-01-21,120.99
850450121684,2024-01-22,2024-02-27,124.99
850450121684,2024-02-28,2024-04-04,127.99
850450121684,2024-04-05,2024-05-11,129.99
850450121684,2024-05-12,2024-06-13,135.99
870118561997,2021-06-02,2021-10-03,213.99
870118561997,2021-10-04,2022-02-04,223.99
870118561997,2022-02-05,2022-06-08,222.99
870118561997,2022-06-09,2022-10-10,231.99
870118561997,2022-10-11,2023-02-11,235.99
870118561997,2023-02-12,2023-06-15,241.99
870118561997,2023-06-16,2023-10-17,241.99
870118561997,2023-10-18,2024-02-18,253.99
870118561997,2024-02-19,2024-06-13,249.99
22903871594,2020-02-16,2020-06-07,153.99
22903871594,2020-06-08,2020-09-28,155.99
22903871594,2020-09-29,2021-01-19,156.99
22903871594,2021-01-20,2021-05-12,154.99
22903871594,2021-05-13,2021-09-02,153.99
22903871594,2021-09-03,2021-12-24,153.99
22903871594,2021-12-25,2022-04-16,156.99
22903871594,2022-04-17,2022-08-07,159.99
22903871594,2022-08-08,2022-11-28,164.99
22903871594,2022-11-29,2023-03-21,163.99
22903871594,2023-03-22,2023-07-12,162.99
22903871594,2023-07-13,2023-11-02,165.99
22903871594,2023-11-03,2024-02-23,164.99
22903871594,2024-02-24,2024-06-13,165.99
910423620108,2000-03-05,2002-11-14,23.99
910423620108,2002-11-15,2005-07-26,23.99
910423620108,2005-07-27,2008-04-06,25.99
910423620108,2008-04-07,2010-12-17,25.99
910423620108,2010-12-18,2013-08-28,27.99
910423620108,2013-08-29,2016-05-09,28.99
910423620108,2016-05-10,2019-01-19,29.99
314080892555,2018-08-31,2018-11-25,27.99
314080892555,2018-11-26,2019-02-20,27.99
314080892555,2019-02-21,2019-05-18,27.99
314080892555,2019-05-19,2019-08-13,28.99
314080892555,2019-08-14,2019-11-08,30.99
314080892555,2019-11-09,2020-02-03,32.99
314080892555,2020-02-04,2020-04-30,34.99
314080892555,2020-05-01,2020-07-26,35.99
314080892555,2020-07-27,2020-10-21,35.99
314080892555,2020-10-22,2021-01-16,37.99
314080892555,2021-01-17,2021-04-13,39.99
314080892555,2021-04-14,2021-07-07,39.99
594082004358,2000-08-22,2001-09-19,71.99
594082004358,2001-09-20,2002-10-18,70.99
594082004358,2002-10-19,2003-11-16,70.99
594082004358,2003-11-17,2004-12-14,70.99
594082004358,2004-12-15,2006-01-12,71.99
594082004358,2006-01-13,2007-02-10,71.99
594082004358,2007-02-11,2008-03-10,72.99
594082004358,2008-03-11,2009-04-08,74.99
594082004358,2009-04-09,2010-05-07,77.99
594082004358,2010-05-08,2011-06-05,76.99
594082004358,2011-06-06,2012-07-03,77.99
594082004358,2012-07-04,2013-08-01,80.99
594082004358,2013-08-02,2014-08-21,79.99
722050886457,2008-12-15,2009-08-25,41.99
722050886457,2009-08-26,2010-05-06,43.99
722050886457,2010-05-07,2011-01-15,45.99
722050886457,2011-01-16,2011-09-26,46.99
722050886457,2011-09-27,2012-06-06,49.99
722050886457,2012-06-07,2013-02-15,51.99
722050886457,2013-02-16,2013-10-27,51.99
722050886457,2013-10-28,2014-07-08,50.99
722050886457,2014-07-09,2015-03-12,50.99
457858660571,2000-03-05,2001-04-15,45.99
457858660571,2001-04-16,2002-05-27,47.99
457858660571,2002-05-28,2003-07-08,47.99
457858660571,2003-07-09,2004-08-18,48.99
457858660571,2004-08-19,2005-09-29,51.99
457858660571,2005-09-30,2006-11-10,53.99
457858660571,2006-11-11,2007-12-22,55.99
457858660571,2007-12-23,2009-02-01,58.99
457858660571,2009-02-02,2010-03-15,59.99
457858660571,2010-03-16,2011-04-26,58.99
457858660571,2011-04-27,2012-06-06,58.99
457858660571,2012-06-07,2013-07-18,61.99
457858660571,2013-07-19,2014-08-29,61.99
457858660571,2014-08-30,2015-10-06,64.99
35305286576,2012-06-16,2013-10-15,96.99
35305286576,2013-10-16,2015-02-14,100.99
35305286576,2015-02-15,2016-06-15,103.99
35305286576,2016-06-16,2017-10-15,105.99
35305286576,2017-10-16,2019-02-14,110.99
35305286576,2019-02-15,2020-06-15,114.99
35305286576,2020-06-16,2021-10-15,120.99
35305286576,2021-10-16,2023-02-14,125.99
35305286576,2023-02-15,2024-06-13,130.99
184489143677,2000-03-05,2003-08-23,70.99
184489143677,2003-08-24,2007-02-10,69.99
184489143677,2007-02-11,2010-07-31,70.99
184489143677,2010-08-01,2014-01-18,72.99
184489143677,2014-01-19,2017-07-08,73.99
184489143677,2017-07-09,2020-12-26,72.99
184489143677,2020-12-27,2024-06-13,74.99
916284303914,2012-09-03,2013-09-24,220.99
916284303914,2013-09-25,2014-10-16,225.99
916284303914,2014-10-17,2015-11-07,229.99
916284303914,2015-11-08,2016-11-28,240.99
916284303914,2016-11-29,2017-12-20,252.99
916284303914,2017-12-21,2019-01-11,256.99
916284303914,2019-01-12,2020-02-02,257.99
916284303914,2020-02-03,2021-02-23,259.99
916284303914,2021-02-24,2022-03-17,264.99
916284303914,2022-03-18,2023-04-08,269.99
842998151278,2007-05-04,2008-12-06,189.99
842998151278,2008-12-07,2010-07-12,189.99
842998151278,2010-07-13,2012-02-15,197.99
842998151278,2012-02-16,2013-09-20,195.99
842998151278,2013-09-21,2015-04-26,203.99
842998151278,2015-04-27,2016-11-29,210.99
842998151278,2016-11-30,2018-07-05,215.99
842998151278,2018-07-06,2020-02-02,220.99
581891081434,2005-02-24,2006-05-07,110.99
581891081434,2006-05-08,2007-07-19,116.99
581891081434,2007-07-20,2008-09-29,116.99
581891081434,2008-09-30,2009-12-11,119.99
581891081434,2009-12-12,2011-02-22,118.99
581891081434,2011-02-23,2012-05-05,122.99
581891081434,2012-05-06,2013-07-12,123.99
867196721801,2016-12-24,2017-04-04,114.99
867196721801,2017-04-05,2017-07-15,115.99
867196721801,2017-07-16,2017-10-25,116.99
867196721801,2017-10-26,2018-02-04,121.99
867196721801,2018-02-05,2018-05-17,121.99
867196721801,2018-05-18,2018-08-27,124.99
867196721801,2018-08-28,2018-12-07,128.99
867196721801,2018-12-08,2019-03-19,128.99
867196721801,2019-03-20,2019-06-29,126.99
867196721801,2019-06-30,2019-10-09,126.99
867196721801,2019-10-10,2020-01-19,131.99
867196721801,2020-01-20,2020-04-30,137.99
867196721801,2020-05-01,2020-08-10,136.99
867196721801,2020-08-11,2020-11-13,134.99
268539633476,2006-03-13,2008-06-23,91.99
268539633476,2008-06-24,2010-10-05,91.99
268539633476,2010-10-06,2013-01-16,93.99
268539633476,2013-01-17,2015-04-30,95.99
268539633476,2015-05-01,2017-08-11,93.99
268539633476,2017-08-12,2019-11-23,93.99
268539633476,2019-11-24,2022-03-06,92.99
268539633476,2022-03-07,2024-06-13,92.99
682082652409,2013-07-07,2013-09-13,259.99
682082652409,2013-09-14,2013-11-21,260.99
682082652409,2013-11-22,2014-01-29,255.99
682082652409,2014-01-30,2014-04-08,267.99
682082652409,2014-04-09,2014-06-16,262.99
682082652409,2014-06-17,2014-08-24,266.99
682082652409,2014-08-25,2014-11-01,268.99
682082652409,2014-11-02,2015-01-09,273.99
682082652409,2015-01-10,2015-03-19,277.99
682082652409,2015-03-20,2015-05-27,274.99
682082652409,2015-05-28,2015-08-04,284.99
682082652409,2015-08-05,2015-10-04,286.99
558257242327,2000-03-05,2003-03-18,267.99
558257242327,2003-03-19,2006-03-31,270.99
558257242327,2006-04-01,2009-04-13,272.99
558257242327,2009-04-14,2012-04-26,273.99
558257242327,2012-04-27,2015-05-10,272.99
558257242327,2015-05-11,2018-05-23,275.99
558257242327,2018-05-24,2021-06-05,273.99
558257242327,2021-06-06,2024-06-13,270.99
739808594106,2019-02-27,2019-09-29,35.99
739808594106,2019-09-30,2020-05-01,36.99
739808594106,2020-05-02,2020-12-02,38.99
739808594106,2020-12-03,2021-07-05,40.99
739808594106,2021-07-06,2022-02-05,41.99
739808594106,2022-02-06,2022-09-08,43.99
739808594106,2022-09-09,2023-04-11,44.99
739808594106,2023-04-12,2023-11-12,45.99
739808594106,2023-11-13,2024-06-13,47.99
639040478984,2011-04-07,2012-03-16,92.99
639040478984,2012-03-17,2013-02-24,90.99
639040478984,2013-02-25,2014-02-04,90.99
639040478984,2014-02-05,2015-01-15,93.99
639040478984,2015-01-16,2015-12-26,94.99
639040478984,2015-12-27,2016-12-05,92.99
639040478984,2016-12-06,2017-11-15,96.99
639040478984,2017-11-16,2018-10-26,96.99
639040478984,2018-10-27,2019-10-06,98.99
639040478984,2019-10-07,2020-09-15,96.99
639040478984,2020-09-16,2021-08-26,98.99
639040478984,2021-08-27,2022-08-06,100.99
639040478984,2022-08-07,2023-07-17,105.99
639040478984,2023-07-18,2024-06-13,105.99
310640861344,2023-09-20,2023-10-19,83.99
310640861344,2023-10-20,2023-11-18,88.99
310640861344,2023-11-19,2023-12-18,87.99
310640861344,2023-12-19,2024-01-17,91.99
310640861344,2024-01-18,2024-02-16,95.99
310640861344,2024-02-17,2024-03-17,100.99
310640861344,2024-03-18,2024-04-16,101.99
310640861344,2024-04-17,2024-05-16,105.99
310640861344,2024-05-17,2024-06-13,110.99
213699889447,2019-01-09,2019-12-05,24.99
213699889447,2019-12-06,2020-10-31,24.99
213699889447,2020-11-01,2021-09-27,25.99
213699889447,2021-09-28,2022-08-24,25.99
213699889447,2022-08-25,2023-07-21,25.99
213699889447,2023-07-22,2024-06-13,26.99
863652965352,2020-01-20,2020-08-07,291.99
863652965352,2020-08-08,2021-02-24,290.99
863652965352,2021-02-25,2021-09-13,297.99
863652965352,2021-09-14,2022-04-02,297.99
863652965352,2022-04-03,2022-10-20,301.99
863652965352,2022-10-21,2023-05-09,309.99
863652965352,2023-05-10,2023-11-26,307.99
863652965352,2023-11-27,2024-06-13,312.99
537245142931,2007-04-06,2008-10-27,167.99
537245142931,2008-10-28,2010-05-21,170.99
537245142931,2010-05-22,2011-12-13,169.99
537245142931,2011-12-14,2013-07-06,169.99
537245142931,2013-07-07,2015-01-28,175.99
537245142931,2015-01-29,2016-08-21,183.99
537245142931,2016-08-22,2018-03-15,179.99
537245142931,2018-03-16,2019-10-07,184.99
537245142931,2019-10-08,2021-04-30,193.99
537245142931,2021-05-01,2022-11-22,192.99
537245142931,2022-11-23,2024-06-13,189.99
131551211857,2003-05-26,2007-03-11,86.99
131551211857,2007-03-12,2010-12-26,85.99
131551211857,2010-12-27,2014-10-12,89.99
131551211857,2014-10-13,2018-07-29,94.99
131551211857,2018-07-30,2022-05-13,93.99
939242427323,2018-04-19,2019-03-06,148.99
939242427323,2019-03-07,2020-01-22,154.99
939242427323,2020-01-23,2020-12-09,151.99
939242427323,2020-12-10,2021-10-27,150.99
939242427323,2021-10-28,2022-09-14,155.99
939242427323,2022-09-15,2023-08-02,158.99
939242427323,2023-08-03,2024-06-13,155.99
75705739029,2000-03-05,2002-02-06,287.99
75705739029,2002-02-07,2004-01-11,291.99
75705739029,2004-01-12,2005-12-15,299.99
75705739029,2005-12-16,2007-11-19,307.99
75705739029,2007-11-20,2009-10-23,320.99
75705739029,2009-10-24,2011-09-27,313.99
75705739029,2011-09-28,2013-08-28,317.99
195229559405,2007-06-26,2008-08-20,230.99
195229559405,2008-08-21,2009-10-16,228.99
195229559405,2009-10-17,2010-12-12,230.99
195229559405,2010-12-13,2012-02-07,233.99
195229559405,2012-02-08,2013-04-04,239.99
195229559405,2013-04-05,2014-05-31,251.99
195229559405,2014-06-01,2015-07-27,264.99
195229559405,2015-07-28,2016-09-21,272.99
195229559405,2016-09-22,2017-11-13,269.99
708034597854,2000-03-05,2003-08-23,52.99
708034597854,2003-08-24,2007-02-10,51.99
708034597854,2007-02-11,2010-07-31,50.99
708034597854,2010-08-01,2014-01-18,51.99
708034597854,2014-01-19,2017-07-08,51.99
708034597854,2017-07-09,2020-12-26,51.99
708034597854,2020-12-27,2024-06-13,50.99
637397516922,2013-09-07,2015-11-02,50.99
637397516922,2015-11-03,2017-12-28,52.99
637397516922,2017-12-29,2020-02-23,55.99
637397516922,2020-02-24,2022-04-20,58.99
637397516922,2022-04-21,2024-06-13,61.99
737034628817,2006-09-27,2007-11-15,20.99
737034628817,2007-11-16,2009-01-03,21.99
737034628817,2009-01-04,2010-02-22,22.99
737034628817,2010-02-23,2011-04-13,23.99
737034628817,2011-04-14,2012-06-01,23.99
737034628817,2012-06-02,2013-07-21,24.99
737034628817,2013-07-22,2014-09-09,25.99
737034628817,2014-09-10,2015-10-29,27.99
737034628817,2015-10-30,2016-12-10,29.99
973554083082,2020-04-20,2020-08-06,31.99
973554083082,2020-08-07,2020-11-23,31.99
973554083082,2020-11-24,2021-03-12,33.99
973554083082,2021-03-13,2021-06-29,34.99
973554083082,2021-06-30,2021-10-16,34.99
973554083082,2021-10-17,2022-02-02,35.99
973554083082,2022-02-03,2022-05-22,37.99
973554083082,2022-05-23,2022-09-08,38.99
973554083082,2022-09-09,2022-12-26,40.99
973554083082,2022-12-27,2023-04-14,40.99
973554083082,2023-04-15,2023-08-01,40.99
973554083082,2023-08-02,2023-11-18,43.99
973554083082,2023-11-19,2024-03-06,44.99
973554083082,2024-03-07,2024-06-13,44.99
130977644485,2007-03-12,2007-05-05,73.99
130977644485,2007-05-06,2007-06-29,72.99
130977644485,2007-06-30,2007-08-23,73.99
130977644485,2007-08-24,2007-10-17,76.99
130977644485,2007-10-18,2007-12-11,78.99
130977644485,2007-12-12,2008-02-04,80.99
130977644485,2008-02-05,2008-03-30,82.99
130977644485,2008-03-31,2008-05-24,81.99
130977644485,2008-05-25,2008-07-16,80.99
586563057656,2000-03-05,2002-05-20,291.99
586563057656,2002-05-21,2004-08-04,297.99
586563057656,2004-08-05,2006-10-20,293.99
586563057656,2006-10-21,2009-01-04,303.99
586563057656,2009-01-05,2011-03-22,302.99
586563057656,2011-03-23,2013-06-06,315.99
586563057656,2013-06-07,2015-08-22,327.99
586563057656,2015-08-23,2017-11-06,330.99
586563057656,2017-11-07,2020-01-22,331.99
586563057656,2020-01-23,2022-04-08,334.99
586563057656,2022-04-09,2024-06-13,351.99
150496291069,2001-07-25,2005-10-28,30.99
150496291069,2005-10-29,2010-02-01,31.99
150496291069,2010-02-02,2014-05-08,33.99
150496291069,2014-05-09,2018-08-12,35.99
150496291069,2018-08-13,2022-11-16,35.99
168148737582,2005-05-24,2006-11-10,97.99
168148737582,2006-11-11,2008-04-29,97.99
168148737582,2008-04-30,2009-10-17,97.99
168148737582,2009-10-18,2011-04-06,96.99
168148737582,2011-04-07,2012-09-23,100.99
168148737582,2012-09-24,2014-03-13,100.99
168148737582,2014-03-14,2015-08-31,103.99
168148737582,2015-09-01,2017-02-17,109.99
168148737582,2017-02-18,2018-08-07,113.99
168148737582,2018-08-08,2020-01-25,114.99
168148737582,2020-01-26,2021-07-14,113.99
168148737582,2021-07-15,2023-01-01,116.99
168148737582,2023-01-02,2024-06-13,117.99
426037160751,2013-01-15,2014-12-10,63.99
426037160751,2014-12-11,2016-11-04,66.99
426037160751,2016-11-05,2018-09-30,65.99
426037160751,2018-10-01,2020-08-25,66.99
426037160751,2020-08-26,2022-07-21,66.99
426037160751,2022-07-22,2024-06-13,69.99
238972293469,2020-10-20,2020-11-23,95.99
238972293469,2020-11-24,2020-12-28,96.99
238972293469,2020-12-29,2021-02-01,98.99
238972293469,2021-02-02,2021-03-08,102.99
238972293469,2021-03-09,2021-04-12,103.99
238972293469,2021-04-13,2021-05-17,102.99
238972293469,2021-05-18,2021-06-21,107.99
238972293469,2021-06-22,2021-07-26,113.99
238972293469,2021-07-27,2021-08-30,114.99
238972293469,2021-08-31,2021-10-04,117.99
238972293469,2021-10-05,2021-11-08,117.99
238972293469,2021-11-09,2021-12-13,122.99
238972293469,2021-12-14,2022-01-09,120.99
797467441346,2005-04-21,2007-03-21,58.99
797467441346,2007-03-22,2009-02-18,61.99
797467441346,2009-02-19,2011-01-19,64.99
797467441346,2011-01-20,2012-12-19,66.99
797467441346,2012-12-20,2014-11-19,69.99
256206818301,2015-11-01,2017-04-08,131.99
256206818301,2017-04-09,2018-09-15,130.99
256206818301,2018-09-16,2020-02-22,129.99
256206818301,2020-02-23,2021-07-31,135.99
256206818301,2021-08-01,2023-01-07,134.99
256206818301,2023-01-08,2024-06-13,134.99
684894688089,2012-09-17,2014-05-22,108.99
684894688089,2014-05-23,2016-01-25,111.99
684894688089,2016-01-26,2017-09-29,111.99
684894688089,2017-09-30,2019-06-04,112.99
684894688089,2019-06-05,2021-02-06,112.99
684894688089,2021-02-07,2022-10-12,113.99
684894688089,2022-10-13,2024-06-13,114.99
988533752217,2007-11-16,2008-04-15,84.99
988533752217,2008-04-16,2008-09-14,84.99
988533752217,2008-09-15,2009-02-13,86.99
988533752217,2009-02-14,2009-07-15,86.99
988533752217,2009-07-16,2009-12-14,87.99
988533752217,2009-12-15,2010-05-15,91.99
988533752217,2010-05-16,2010-10-14,91.99
988533752217,2010-10-15,2011-03-15,96.99
988533752217,2011-03-16,2011-08-14,97.99
988533752217,2011-08-15,2012-01-13,98.99
988533752217,2012-01-14,2012-06-13,96.99
988533752217,2012-06-14,2012-11-12,97.99
988533752217,2012-11-13,2013-04-13,98.99
988533752217,2013-04-14,2013-09-09,96.99
194837334916,2000-03-05,2001-01-04,42.99
194837334916,2001-01-05,2001-11-06,43.99
194837334916,2001-11-07,2002-09-08,44.99
194837334916,2002-09-09,2003-07-11,46.99
194837334916,2003-07-12,2004-05-12,49.99
194837334916,2004-05-13,2005-03-14,49.99
194837334916,2005-03-15,2006-01-14,50.99
194837334916,2006-01-15,2006-11-16,51.99
194837334916,2006-11-17,2007-09-18,52.99
194837334916,2007-09-19,2008-07-20,52.99
194837334916,2008-07-21,2009-05-22,51.99
194837334916,2009-05-23,2010-03-24,53.99
194837334916,2010-03-25,2011-01-24,55.99
194837334916,2011-01-25,2011-11-18,55.99
323818493063,2014-07-20,2015-04-24,72.99
323818493063,2015-04-25,2016-01-28,73.99
323818493063,2016-01-29,2016-11-02,75.99
323818493063,2016-11-03,2017-08-08,79.99
323818493063,2017-08-09,2018-05-14,79.99
323818493063,2018-05-15,2019-02-17,81.99
323818493063,2019-02-18,2019-11-23,81.99
323818493063,2019-11-24,2020-08-28,81.99
323818493063,2020-08-29,2021-06-03,81.99
323818493063,2021-06-04,2022-03-09,85.99
323818493063,2022-03-10,2022-12-13,87.99
323818493063,2022-12-14,2023-09-18,87.99
323818493063,2023-09-19,2024-06-13,89.99
614342726490,2020-01-15,2020-03-17,26.99
614342726490,2020-03-18,2020-05-19,28.99
614342726490,2020-05-20,2020-07-21,28.99
614342726490,2020-07-22,2020-09-22,30.99
614342726490,2020-09-23,2020-11-24,31.99
614342726490,2020-11-25,2021-01-26,31.99
614342726490,2021-01-27,2021-03-30,32.99
614342726490,2021-03-31,2021-06-01,33.99
614342726490,2021-06-02,2021-08-03,34.99
614342726490,2021-08-04,2021-10-05,36.99
614342726490,2021-10-06,2021-11-30,38.99
446061897447,2015-01-01,2015-03-25,79.99
446061897447,2015-03-26,2015-06-17,78.99
446061897447,2015-06-18,2015-09-09,82.99
446061897447,2015-09-10,2015-12-02,83.99
446061897447,2015-12-03,2016-02-24,83.99
446061897447,2016-02-25,2016-05-18,85.99
446061897447,2016-05-19,2016-08-10,88.99
446061897447,2016-08-11,2016-11-02,92.99
446061897447,2016-11-03,2017-01-25,92.99
446061897447,2017-01-26,2017-04-19,97.99
446061897447,2017-04-20,2017-07-06,100.99
25028450712,2002-10-05,2005-07-01,52.99
25028450712,2005-07-02,2008-03-28,54.99
25028450712,2008-03-29,2010-12-24,53.99
25028450712,2010-12-25,2013-09-20,55.99
25028450712,2013-09-21,2016-06-17,56.99
25028450712,2016-06-18,2019-03-13,57.99
785700521894,2013-05-04,2014-07-28,25.99
785700521894,2014-07-29,2015-10-22,27.99
785700521894,2015-10-23,2017-01-15,29.99
785700521894,2017-01-16,2018-04-11,29.99
785700521894,2018-04-12,2019-07-06,29.99
785700521894,2019-07-07,2020-09-29,30.99
785700521894,2020-09-30,2021-12-24,31.99
785700521894,2021-12-25,2023-03-20,31.99
785700521894,2023-03-21,2024-06-13,32.99
972341323066,2000-03-05,2002-01-16,60.99
972341323066,2002-01-17,2003-11-30,63.99
972341323066,2003-12-01,2005-10-13,65.99
972341323066,2005-10-14,2007-08-27,65.99
972341323066,2007-08-28,2009-07-10,68.99
972341323066,2009-07-11,2011-05-24,70.99
972341323066,2011-05-25,2013-04-06,72.99
972341323066,2013-04-07,2015-02-18,74.99
972341323066,2015-02-19,2017-01-01,77.99
972341323066,2017-01-02,2018-11-15,76.99
972341323066,2018-11-16,2020-09-28,80.99
972341323066,2020-09-29,2022-08-12,81.99
972341323066,2022-08-13,2024-06-13,81.99
149747440325,2020-01-12,2020-07-31,32.99
149747440325,2020-08-01,2021-02-18,34.99
149747440325,2021-02-19,2021-09-08,34.99
149747440325,2021-09-09,2022-03-29,36.99
149747440325,2022-03-30,2022-10-17,38.99
149747440325,2022-10-18,2023-05-07,40.99
149747440325,2023-05-08,2023-11-25,41.99
149747440325,2023-11-26,2024-06-13,41.99
415741937391,2021-10-31,2022-01-07,78.99
415741937391,2022-01-08,2022-03-17,81.99
415741937391,2022-03-18,2022-05-25,84.99
415741937391,2022-05-26,2022-08-02,83.99
415741937391,2022-08-03,2022-10-10,86.99
415741937391,2022-10-11,2022-12-18,90.99
415741937391,2022-12-19,2023-02-25,89.99
415741937391,2023-02-26,2023-05-05,91.99
415741937391,2023-05-06,2023-07-13,93.99
415741937391,2023-07-14,2023-09-20,93.99
415741937391,2023-09-21,2023-11-28,96.99
415741937391,2023-11-29,2024-02-05,97.99
415741937391,2024-02-06,2024-04-14,100.99
415741937391,2024-04-15,2024-06-13,98.99
838648471902,2000-03-05,2004-03-21,76.99
838648471902,2004-03-22,2008-04-07,77.99
838648471902,2008-04-08,2012-04-24,78.99
838648471902,2012-04-25,2016-05-11,78.99
838648471902,2016-05-12,2020-05-28,78.99
838648471902,2020-05-29,2024-06-13,79.99
711147737185,2018-12-24,2019-08-03,51.99
711147737185,2019-08-04,2020-03-13,50.99
711147737185,2020-03-14,2020-10-22,51.99
711147737185,2020-10-23,2021-06-02,54.99
711147737185,2021-06-03,2022-01-11,56.99
711147737185,2022-01-12,2022-08-22,57.99
711147737185,2022-08-23,2023-04-02,57.99
711147737185,2023-04-03,2023-11-11,56.99
711147737185,2023-11-12,2024-06-13,56.99
749148556696,2003-01-03,2004-05-30,59.99
749148556696,2004-05-31,2005-10-26,59.99
749148556696,2005-10-27,2007-03-24,59.99
749148556696,2007-03-25,2008-08-19,60.99
749148556696,2008-08-20,2010-01-15,62.99
749148556696,2010-01-16,2011-06-13,62.99
749148556696,2011-06-14,2012-11-08,61.99
749148556696,2012-11-09,2014-04-06,62.99
749148556696,2014-04-07,2015-09-02,64.99
749148556696,2015-09-03,2017-01-28,63.99
749148556696,2017-01-29,2018-06-26,66.99
749148556696,2018-06-27,2019-11-22,66.99
749148556696,2019-11-23,2021-04-19,70.99
749148556696,2021-04-20,2022-09-07,71.99
753482837724,2000-03-05,2002-11-15,43.99
753482837724,2002-11-16,2005-07-28,44.99
753482837724,2005-07-29,2008-04-09,43.99
753482837724,2008-04-10,2010-12-21,45.99
753482837724,2010-12-22,2013-09-02,47.99
753482837724,2013-09-03,2016-05-15,48.99
753482837724,2016-05-16,2019-01-26,50.99
753482837724,2019-01-27,2021-10-08,50.99
753482837724,2021-10-09,2024-06-13,50.99
46605626610,2004-08-16,2005-04-14,44.99
46605626610,2005-04-15,2005-12-12,46.99
46605626610,2005-12-13,2006-08-11,47.99
46605626610,2006-08-12,2007-04-10,48.99
46605626610,2007-04-11,2007-12-08,51.99
46605626610,2007-12-09,2008-08-06,52.99
46605626610,2008-08-07,2009-04-05,51.99
46605626610,2009-04-06,2009-12-03,51.99
46605626610,2009-12-04,2010-07-31,52.99
193011892129,2023-02-07,2023-04-02,24.99
193011892129,2023-04-03,2023-05-27,25.99
193011892129,2023-05-28,2023-07-21,25.99
193011892129,2023-07-22,2023-09-14,26.99
193011892129,2023-09-15,2023-11-08,27.99
193011892129,2023-11-09,2024-01-02,28.99
193011892129,2024-01-03,2024-02-26,29.99
193011892129,2024-02-27,2024-04-21,30.99
193011892129,2024-04-22,2024-06-13,31.99
446091913667,2015-09-20,2016-08-03,25.99
446091913667,2016-08-04,2017-06-18,26.99
446091913667,2017-06-19,2018-05-03,28.99
446091913667,2018-05-04,2019-03-18,28.99
446091913667,2019-03-19,2020-01-31,29.99
446091913667,2020-02-01,2020-12-15,31.99
446091913667,2020-12-16,2021-10-30,32.99
446091913667,2021-10-31,2022-09-14,33.99
446091913667,2022-09-15,2023-07-30,33.99
446091913667,2023-07-31,2024-06-13,35.99
648026268389,2020-02-19,2020-06-02,46.99
648026268389,2020-06-03,2020-09-15,48.99
648026268389,2020-09-16,2020-12-29,51.99
648026268389,2020-12-30,2021-04-13,53.99
648026268389,2021-04-14,2021-07-27,54.99
648026268389,2021-07-28,2021-11-09,55.99
648026268389,2021-11-10,2022-02-22,58.99
648026268389,2022-02-23,2022-06-07,61.99
648026268389,2022-06-08,2022-09-15,61.99
12234831695,2017-04-17,2017-12-10,24.99
12234831695,2017-12-11,2018-08-05,25.99
12234831695,2018-08-06,2019-03-31,25.99
12234831695,2019-04-01,2019-11-24,26.99
12234831695,2019-11-25,2020-07-19,27.99
